Type de terminal;Lieu;Service;Indicateur;Usage;Bouygues Telecom;Bouygues Telecom Precision statistique;Free Mobile;Free Mobile Precision statistique;Orange;Orange Precision statistique;SFR;SFR Precision statistique;Moyenne;Moyenne Precision statistique
2G/3G;Lieux de vie / Toutes zones;Envoi de fichier;Taux de fichiers de 2 Mo envoyés en moins de 2 min;A l'interieur des batiments;0.732732732733;0.0194069979663;0.827827827828;0.016556333553600002;0.80980980981;0.0172106887432;0.715430861723;0.0197874764952;0.771450308023;0.00920718734745
2G/3G/4G;Lieux de vie / Zone intermediaire;Chargement de page web;Taux de pages web chargées en moins de 5s;A l'exterieur des batiments;0.805258033106;0.0139832309693;0.666666666667;0.0166457729037;0.902629016553;0.0104683840163;0.800389483934;0.014114081403;0.793735800065;0.00714381401195
2G/3G/4G;Lieux de vie / Zone intermediaire;Chargement de page web;Taux de pages web chargées en moins de 5s;A l'interieur des batiments;0.716374269006;0.0159270420434;0.586801040312;0.0173987228642;0.839454013649999;0.0129715090961;0.703282417939999;0.016140940774400002;0.711477935227;0.00800446963271
2G/3G/4G;Transports / TGV;Chargement de page web;Taux de pages web chargées en moins de 5s;En train;0.302279974902;0.00953698829887;0.182675541769999;0.00802423089368;0.500384255364;0.0103833105482;0.304708673355;0.0095585448281;0.322512111348;0.00485355274524
2G/3G/4G;Lieux de vie / Toutes zones;SMS;Taux de SMS recus en moins de 10s;A l'interieur des batiments;0.86626746507;0.021074959602999002;0.911266201396;0.0175983833177;0.920239282154;0.0167668128128;0.876370887338;0.0203708875746;0.893542757417;0.00954497986058
2G/3G;Lieux de vie / Toutes zones;Telechargement de fichier;Debit moyen;A l'interieur des batiments;6.08017447447;;2.61307867868;;7.42329119119;;5.08059549098;;5299.28495883;
2G/3G/4G;Lieux de vie / Zone dense;SMS;Taux de SMS recus en moins de 10s;A l'interieur et a l'exterieur;0.958823529412;0.0149346660475;0.952941176471;0.015916779298;0.967647058823999;0.013298938863;0.970588235294;0.01269929664;0.9625;0.00713982590618
2G/3G;Lieux de vie / Zone rurale;Chargement de page web;Taux de pages web chargées en moins de 5s;A l'interieur des batiments;0.318379160637;0.0155393544983;0.36989869754;0.0161040762225;0.355426917511;0.015966159663;0.352685050798;0.0159382476987;0.349097456621;0.0079504289115
2G/3G;Lieux de vie / Zone rurale;Streaming video;Taux de videos 720p de 2 min visionnees avec une qualite parfaite;A l'interieur des batiments;0.292263610315;0.0477333702098;0.252148997135;0.0455758866151;0.487106017192;0.052459544148800004;0.333333333332999;0.049475786449999004;0.341212989494;0.0248802224608
2G/3G/4G;Lieux de vie / Zone dense;SMS;Taux de SMS recus en moins de 10s;A l'exterieur des batiments;0.967647058823999;0.0188075397053;0.947058823529;0.021120807273800002;0.973529411765;0.0170636897963;0.964705882353;0.0196139579854;0.963235294118;0.010001574143400001
2G/3G/4G;Lieux de vie / Zone rurale;Envoi de fichier;Taux de fichiers de 2 Mo envoyés en moins de 2 min;A l'interieur et a l'exterieur;0.624641833811;0.025405609510900002;0.719197707736;0.0235784701162;0.714899713467;0.0236871352241;0.655667144907;0.0249299893937;0.678601599979999;0.0122515334508
2G/3G;Lieux de vie / Zone dense;Telechargement de fichier;Taux de fichiers de 10 Mo reçus en moins de 2 min;A l'exterieur des batiments;0.961764705882;0.014413460107900001;0.820588235293999;0.0288396321802;0.988235294117999;0.00810442732809;0.964705882353;0.0138691626974;0.933823529412;0.00934234338704
2G/3G/4G;Lieux de vie / Toutes zones;Chargement de page web;Taux de pages web chargées en moins de 5s;A l'interieur et a l'exterieur;0.696640565799;0.00640471558714;0.559339160309;0.00691682133707;0.775335960392;0.00581471537638;0.705064698746;0.00635323002949;0.684095096311999;0.00323834520786
2G/3G/4G;Lieux de vie / Zone intermediaire;SMS;Taux de SMS recus en moins de 30s;A l'interieur des batiments;0.932692307692;0.0278022741959;0.948717948718;0.0244754129059;0.974358974359;0.0175390459396;0.964743589744;0.0204646240479;0.955128205128;0.0114859344791
2G/3G;Lieux de vie / Zone rurale;Telechargement de fichier;Taux de fichiers de 10 Mo reçus en moins de 2 min;A l'interieur des batiments;0.512893982808;0.0370944994056;0.461318051576;0.036995627762500004;0.690544412607;0.0343066994205;0.635057471264;0.035727507474800003;0.574953479564;0.0183437682779
2G/3G/4G;Lieux de vie / Zone rurale;Appels vocaux;Taux d'appels maintenus pendant 2 min;A l'exterieur des batiments;0.931818181818;0.0263320468338;0.965909090909;0.0189571112034;0.968660968660999;0.0182276716953;0.928977272727;0.0268340334497;0.948841378529;0.0115123834701
2G/3G;Lieux de vie / Zone dense;Envoi de fichier;Debit moyen;A l'interieur et a l'exterieur;1.88145;;1.16713705882;;1.91303191176;;1.63354441176;;1648.79084559;
2G/3G/4G;Lieux de vie / Zone rurale;Streaming video;Taux de videos 720p de 2 min visionnees avec une qualite correcte;A l'exterieur des batiments;0.504297994269;0.0524750573298;0.258620689655;0.0459569106969;0.681948424069;0.0488791341514;0.538681948424;0.0523197185303;0.495887264103999;0.026237610435200003
2G/3G;Lieux de vie / Zone dense;Chargement de page web;Taux de pages web chargées en moins de 10s;A l'interieur des batiments;0.904818560381;0.00992005549543;0.762046400951999;0.014394416471200001;0.929803688281;0.00863594755047;0.853063652588;0.0119677513015;0.862433075549999;0.00582166132969
2G/3G/4G;Lieux de vie / Zone intermediaire;Chargement de page web;Taux de pages web chargées en moins de 10s;A l'interieur des batiments;0.800194931774;0.0141284159241;0.739271781534;0.0155127361718;0.9148521286969991;0.00986176552;0.8007799805;0.0141128724346;0.813774705626;0.00687754998754
2G/3G;Lieux de vie / Zone intermediaire;Appels vocaux;Taux d'appels maintenus 2 min et de qualite audio correcte;A l'interieur, a l'exterieur et en voiture;0.967397113843;0.011383627689400001;0.970069481561;0.010922166848900001;0.98503474078;0.00778248265979;0.968449197861;0.0112105329032;0.972738195166;0.00521979714482
2G/3G/4G;Transports / Metro;Chargement de page web;Taux de pages web chargées en moins de 10s;En train;;;;;;;;;0.155933233241;0.00554983590443
2G/3G;Lieux de vie / Zone rurale;Appels vocaux;Taux d'appels maintenus pendant 2 min;En voiture;0.861581920904;0.035974862111999004;0.884180790959999;0.033336137245500004;0.906779661017;0.0302873073321;0.838983050847;0.0382883658312;0.872881355932;0.017350287646400002
2G/3G;Lieux de vie / Zone dense;Envoi de fichier;Taux de fichiers de 2 Mo envoyés en moins de 2 min;A l'interieur et a l'exterieur;0.948529411764999;0.0117433386196;0.925;0.0139987131762;0.955882352941;0.0109142779635;0.885294117647;0.0169364838152;0.928676470588;0.00683919923583
2G/3G/4G;Lieux de vie / Zone dense;Telechargement de fichier;Debit moyen;A l'exterieur des batiments;32.5728952941;;21.3319614706;;49.4925932353;;22.1702264706;;31391.9191176;
2G/3G;Lieux de vie / Toutes zones;Chargement de page web;Taux de pages web chargées en moins de 10s;A l'exterieur des batiments;0.812752627324;0.00768622839725;0.749595796281;0.00853612187136;0.8691390460789991;0.00664470798055;0.793451899757;0.00797622015513;0.806234842361;0.00389372124495
2G/3G/4G;Lieux de vie / Zone intermediaire;Envoi de fichier;Taux de fichiers de 2 Mo envoyés en moins de 2 min;A l'interieur et a l'exterieur;0.862903225806;0.0191443177159;0.906451612903;0.0162082338442;0.9500000000000001;0.0121308723724;0.885483870968;0.0177242915768;0.901209677418999;0.00830396209713
2G/3G/4G;Lieux de vie / Toutes zones;Appels vocaux;Taux d'appels maintenus 2 min et de qualite audio parfaite;A l'interieur, a l'exterieur et en voiture;0.917303221521;0.00983624511761;0.912487545666;0.0100919942035;0.960631229236;0.00694632296182;0.931240657698;0.00903852398876;0.930416041635;0.00454388992355
2G/3G/4G;Lieux de vie / Zone dense;Telechargement de fichier;Taux de fichiers de 10 Mo reçus en moins de 2 min;A l'exterieur des batiments;0.985294117647;0.00904753149624;0.802941176470999;0.0298979507966;0.994117647059;0.0057477258576;0.979411764706;0.0106731800242;0.940441176471;0.00889427376052
